Listo. Formato de comando: <etiqueta> <numero_de_ventanas>
Ejemplo: reposo 20
Listo. Formato de comando: <etiqueta> <numero_de_ventanas>
Ejemplo: reposo 20
INICIO_VENTANA reposo
ax,ay,az,gx,gy,gz
-0.0165,-0.0341,1.0200,5.6763,2.9297,-0.2441
-0.0153,-0.0339,1.0192,5.7983,2.8687,0.0000
-0.0154,-0.0333,1.0208,6.0425,2.8076,-0.6714
-0.0165,-0.0342,1.0221,5.7373,2.8076,-0.9766
-0.0181,-0.0356,1.0247,5.7983,2.5635,-1.0986
-0.0170,-0.0316,1.0204,5.8594,2.7466,-0.7935
-0.0170,-0.0322,1.0177,5.9204,2.6245,-1.4038
-0.0157,-0.0328,1.0177,5.8594,2.9297,-0.3662
-0.0165,-0.0345,1.0210,5.9204,3.0518,-0.9766
-0.0177,-0.0326,1.0179,5.7983,2.9907,-0.8545
-0.0162,-0.0347,1.0221,5.8594,3.2349,-1.1597
-0.0157,-0.0327,1.0194,5.7983,3.5400,-0.7324
FIN_VENTANA
Progreso: 5/10
INICIO_VENTANA reposo
-0.0161,-0.0332,1.0204,5.7983,2.8076,-0.0610
-0.0148,-0.0327,1.0201,5.9204,2.9907,-0.3052
-0.0160,-0.0334,1.0208,5.9814,2.9907,-0.8545
-0.0156,-0.0339,1.0204,5.7983,2.5635,-0.3662
-0.0160,-0.0330,1.0203,5.7983,3.1128,-0.6104
-0.0151,-0.0328,1.0172,5.8594,2.7466,-0.7935
-0.0153,-0.0332,1.0203,5.9204,2.6855,-1.4648
-0.0154,-0.0334,1.0201,5.8594,2.2583,-1.5869
-0.0160,-0.0342,1.0204,5.9814,2.3804,-0.7324
-0.0172,-0.0332,1.0171,6.0425,2.4414,-0.5493
-0.0155,-0.0337,1.0206,5.9814,3.0518,-0.1831
-0.0198,-0.0341,1.0270,6.1646,2.0142,0.1831
-0.0170,-0.0341,1.0220,5.7983,2.2583,-0.4883
-0.0151,-0.0333,1.0204,5.8594,2.4414,-0.7324
-0.0166,-0.0333,1.0200,5.9814,2.5024,-0.3052
-0.0157,-0.0363,1.0200,6.1035,2.3193,-0.6714
-0.0172,-0.0337,1.0219,5.8594,2.4414,-0.4883
-0.0167,-0.0347,1.0208,5.8594,2.5635,0.1221
-0.0161,-0.0315,1.0199,5.7373,3.1128,-0.0610
-0.0162,-0.0343,1.0187,5.6763,2.8076,-1.0986
-0.0160,-0.0334,1.0189,5.8594,2.6245,-1.3428
-0.0166,-0.0348,1.0209,5.6152,2.8687,-0.7935
-0.0165,-0.0337,1.0215,5.7373,3.1128,-0.9155
-0.0172,-0.0322,1.0179,5.9814,2.4414,-1.0376
-0.0148,-0.0347,1.0199,5.8594,2.4414,-0.7324
-0.0162,-0.0353,1.0200,5.7373,3.0518,-0.8545
-0.0172,-0.0308,1.0249,5.8594,2.6855,-0.1831
-0.0165,-0.0352,1.0181,5.9814,2.8076,-0.6104
-0.0150,-0.0342,1.0194,5.7983,2.8076,-1.0376
-0.0155,-0.0339,1.0195,5.9204,2.8076,-0.7935
-0.0150,-0.0312,1.0203,5.6763,2.6245,-0.6714
-0.0160,-0.0352,1.0208,5.7373,3.2349,-0.7935
-0.0142,-0.0341,1.0199,5.7983,3.3569,-1.0376
-0.0182,-0.0330,1.0195,5.9814,2.3193,-0.9155
-0.0165,-0.0334,1.0205,5.7373,2.9297,-0.8545
-0.0153,-0.0333,1.0197,5.7373,3.1128,-0.7324
-0.0165,-0.0332,1.0209,5.9814,2.5024,0.0610
-0.0162,-0.0328,1.0194,5.6763,2.6245,-0.6104
-0.0162,-0.0336,1.0211,5.6152,3.1738,-0.5493
-0.0150,-0.0319,1.0205,5.6763,3.1128,-0.2441
-0.0175,-0.0333,1.0200,5.7983,2.6245,-0.7935
-0.0166,-0.0326,1.0225,5.9204,2.3804,-0.8545
-0.0167,-0.0341,1.0198,6.0425,2.5635,-1.0986
-0.0157,-0.0332,1.0186,5.9204,2.5635,-0.7324
-0.0159,-0.0344,1.0199,5.7983,2.9297,-0.9766
-0.0165,-0.0336,1.0200,5.7983,2.5024,-0.9766
-0.0159,-0.0337,1.0205,5.6763,2.6245,-0.4272
-0.0149,-0.0332,1.0195,5.6763,3.1128,-0.4272
-0.0145,-0.0325,1.0197,5.6152,3.4790,-0.8545
-0.0164,-0.0336,1.0211,5.7373,2.9297,-0.6104
-0.0162,-0.0322,1.0203,5.8594,2.6245,-0.7324
-0.0156,-0.0334,1.0209,5.9814,2.9907,-0.9155
-0.0146,-0.0336,1.0198,5.8594,2.7466,-0.3662
-0.0175,-0.0341,1.0200,5.9204,2.6855,-0.6714
-0.0155,-0.0344,1.0210,5.7983,3.1738,-1.3428
-0.0149,-0.0332,1.0188,5.8594,3.2349,-0.6104
-0.0151,-0.0333,1.0209,5.9814,2.8687,-0.4272
-0.0165,-0.0333,1.0194,5.7983,2.6245,-0.7324
-0.0161,-0.0339,1.0211,5.9814,2.8687,-0.6714
-0.0159,-0.0339,1.0208,5.6763,3.0518,-0.6714
-0.0149,-0.0331,1.0177,5.9814,2.7466,-0.7324
-0.0151,-0.0330,1.0217,5.7373,2.6855,-1.0376
-0.0159,-0.0354,1.0219,5.8594,2.8687,-0.9155
-0.0156,-0.0326,1.0198,5.7373,3.2959,0.4883
-0.0138,-0.0322,1.0193,5.7373,2.9297,-0.6104
-0.0156,-0.0333,1.0201,5.9204,2.3804,-0.5493
-0.0159,-0.0327,1.0210,5.9204,2.5635,0.1221
-0.0155,-0.0330,1.0208,5.7983,2.6245,-0.8545
-0.0157,-0.0334,1.0219,5.8594,2.3804,-0.6714
-0.0167,-0.0331,1.0211,5.9204,2.9297,-0.2441
-0.0148,-0.0332,1.0187,5.7373,3.1738,-0.4883
-0.0148,-0.0322,1.0216,5.9814,2.6245,-0.7935
-0.0142,-0.0342,1.0161,5.9204,2.5635,-0.6714
-0.0150,-0.0334,1.0219,6.2256,2.6245,-0.3052
-0.0153,-0.0337,1.0172,5.7983,2.9907,-0.5493
-0.0160,-0.0325,1.0215,6.0425,2.4414,-0.4883
-0.0132,-0.0327,1.0200,5.6152,3.2959,-1.0376
-0.0153,-0.0334,1.0208,5.7373,2.9297,-0.9155
-0.0151,-0.0338,1.0221,5.9204,2.9907,-0.6714
-0.0164,-0.0341,1.0206,5.8594,2.5024,-0.3052
-0.0160,-0.0341,1.0210,6.0425,2.5024,-0.1831
-0.0157,-0.0342,1.0211,5.8594,3.0518,-0.6104
-0.0154,-0.0339,1.0182,5.9814,2.7466,-0.7935
-0.0159,-0.0332,1.0209,5.4932,2.9907,-0.6104
-0.0146,-0.0331,1.0193,5.7983,2.9907,-0.2441
-0.0149,-0.0341,1.0216,5.7983,2.7466,-0.6104
-0.0135,-0.0327,1.0201,5.8594,2.9297,-1.0986
-0.0145,-0.0332,1.0217,5.7983,2.6855,-0.5493
-0.0134,-0.0333,1.0201,5.6152,3.2349,0.1221
-0.0150,-0.0316,1.0197,5.7373,3.1738,-0.4272
-0.0137,-0.0326,1.0232,5.6763,2.7466,-0.4272
-0.0159,-0.0348,1.0205,5.9204,2.1973,-0.0610
-0.0157,-0.0332,1.0219,5.8594,2.5024,-0.1221
-0.0143,-0.0328,1.0214,5.6763,3.1128,-0.5493
-0.0154,-0.0366,1.0172,5.7983,2.7466,-1.0376
-0.0143,-0.0343,1.0222,5.9204,2.2583,-1.0986
-0.0144,-0.0330,1.0231,5.7983,2.8687,-0.8545
-0.0140,-0.0336,1.0215,5.4932,3.2959,-0.9766
-0.0149,-0.0330,1.0217,5.9814,2.6855,-0.8545
-0.0159,-0.0338,1.0225,5.7983,2.8076,-0.9155
FIN_VENTANA
Progreso: 6/10
INICIO_VENTANA reposo
-0.0156,-0.0359,1.0220,5.7373,2.9907,-1.0986
-0.0142,-0.0338,1.0210,5.7983,2.8076,-1.6479
-0.0140,-0.0330,1.0221,5.8594,2.6855,-0.9155
-0.0138,-0.0342,1.0212,5.9814,2.5024,-1.0986
-0.0131,-0.0331,1.0226,5.9204,2.6855,-1.2207
-0.0150,-0.0345,1.0211,5.8594,2.3193,-0.4883
-0.0122,-0.0334,1.0216,6.4087,0.8545,-0.7324
-0.0166,-0.0347,1.0222,6.4697,0.9766,0.1221
-0.0173,-0.0353,1.0237,6.1646,2.1362,-0.1221
-0.0165,-0.0389,1.0214,6.0425,2.1362,-0.3052
-0.0162,-0.0299,1.0215,5.7983,3.1128,0.2441
-0.0167,-0.0347,1.0216,5.9204,3.3569,0.5493
-0.0161,-0.0366,1.0227,5.7373,3.6011,0.0610
-0.0126,-0.0433,1.0228,5.4321,3.9673,0.0610
-0.0178,-0.0206,1.0186,5.3711,4.8828,0.8545
-0.0132,-0.0348,1.0217,5.9814,2.7466,-0.6104
-0.0157,-0.0326,1.0205,5.9204,2.6245,-0.4883
-0.0122,-0.0371,1.0236,5.9204,2.8687,0.0000
-0.0121,-0.0314,1.0211,5.8594,2.6855,1.5259
-0.0134,-0.0229,1.0176,5.7983,3.4790,0.2441
-0.0194,-0.0437,1.0220,5.9814,3.1128,-1.9531
-0.0164,-0.0360,1.0203,5.9814,2.8687,-0.7935
-0.0156,-0.0342,1.0209,5.7983,2.8076,-0.9766
-0.0145,-0.0322,1.0204,5.8594,3.0518,-1.0986
-0.0145,-0.0326,1.0206,5.7983,2.8687,-1.5259
-0.0106,-0.0331,1.0205,5.7983,2.8076,-1.1597
-0.0133,-0.0328,1.0201,5.9814,2.8687,-0.4883
-0.0134,-0.0322,1.0195,5.7983,3.1128,-0.1831
-0.0127,-0.0310,1.0215,5.7983,3.1128,-0.4883
-0.0139,-0.0299,1.0217,5.9204,3.2349,-1.0376
-0.0148,-0.0361,1.0190,5.8594,4.0283,-1.2207
-0.0132,-0.0326,1.0192,5.7373,3.0518,-0.8545
-0.0115,-0.0326,1.0204,5.8594,2.7466,-1.0376
-0.0121,-0.0339,1.0177,5.9204,2.8687,-0.6714
-0.0116,-0.0339,1.0181,5.9814,2.4414,-0.6104
-0.0143,-0.0317,1.0227,5.9204,2.4414,-0.3052
-0.0135,-0.0344,1.0201,5.7373,2.8076,-0.6714
-0.0126,-0.0334,1.0190,5.8594,2.7466,-0.5493
-0.0133,-0.0315,1.0212,5.7373,2.9907,-0.1831
-0.0116,-0.0338,1.0211,5.6763,3.1738,-0.7935
-0.0123,-0.0275,1.0214,5.9814,2.9297,-1.0376
-0.0131,-0.0381,1.0208,5.8594,3.2349,-1.6479
-0.0133,-0.0347,1.0188,5.7983,2.9907,-1.1597
-0.0137,-0.0322,1.0229,5.7983,2.0142,-1.4038
-0.0179,-0.0326,1.0183,5.8594,1.7090,-1.4648
-0.0120,-0.0347,1.0201,5.9814,2.3804,-0.9155
-0.0109,-0.0327,1.0206,5.8594,2.8687,-0.7324
-0.0129,-0.0328,1.0210,5.9204,2.8687,-0.1831
-0.0142,-0.0316,1.0221,5.9814,3.0518,0.3052
-0.0123,-0.0306,1.0217,5.7373,3.8452,-0.0610
-0.0144,-0.0355,1.0226,5.9204,3.2959,-1.3428
-0.0139,-0.0336,1.0211,5.9814,2.6855,-1.5869
-0.0115,-0.0343,1.0214,5.8594,2.7466,-0.9766
-0.0127,-0.0314,1.0217,5.8594,2.8687,-0.8545
-0.0139,-0.0350,1.0209,5.9814,2.3193,-1.1597
-0.0112,-0.0315,1.0217,5.7373,2.6855,-0.2441
-0.0126,-0.0316,1.0210,5.9204,2.4414,-0.5493
-0.0144,-0.0328,1.0203,5.7373,2.4414,-0.7324
-0.0126,-0.0342,1.0219,5.8594,2.6855,-0.6104
-0.0123,-0.0339,1.0214,5.7983,2.3804,-0.2441
-0.0127,-0.0323,1.0211,5.6763,2.3804,0.6714
-0.0128,-0.0293,1.0211,5.7373,2.8076,0.6714
-0.0143,-0.0337,1.0209,5.8594,3.0518,-1.0376
-0.0156,-0.0344,1.0203,5.8594,2.9907,-1.0376
-0.0142,-0.0336,1.0205,5.9204,2.9297,-1.2817
-0.0123,-0.0333,1.0205,5.9204,2.4414,-1.2207
-0.0121,-0.0349,1.0211,5.9204,2.6245,-1.2207
-0.0135,-0.0331,1.0204,5.9814,2.7466,0.2441
-0.0132,-0.0316,1.0220,5.8594,2.8687,-0.1831
-0.0118,-0.0331,1.0220,5.9204,2.9907,-0.7935
-0.0118,-0.0321,1.0208,6.1035,3.0518,-0.7935
-0.0127,-0.0321,1.0208,5.8594,3.0518,-0.7935
-0.0167,-0.0352,1.0221,5.7983,2.9297,-0.9766
-0.0142,-0.0344,1.0215,5.7983,3.3569,-1.3428
-0.0131,-0.0343,1.0222,5.8594,3.3569,-1.1597
-0.0133,-0.0333,1.0192,5.9814,2.8076,-0.3052
-0.0123,-0.0327,1.0214,5.6763,2.9297,-0.8545
-0.0114,-0.0345,1.0226,5.7373,3.3569,-1.4648
-0.0137,-0.0334,1.0166,5.8594,2.8687,-0.2441
-0.0112,-0.0321,1.0250,6.0425,2.8687,-0.9766
-0.0128,-0.0344,1.0204,5.7373,2.9907,-0.7935
-0.0118,-0.0350,1.0204,5.9814,3.2349,-1.5259
-0.0133,-0.0323,1.0236,5.7373,2.7466,-0.6714
-0.0161,-0.0342,1.0205,5.8594,1.7700,0.3052
-0.0117,-0.0317,1.0193,5.8594,0.8545,-0.4883
-0.0099,-0.0330,1.0209,5.7373,2.7466,-0.3662
-0.0118,-0.0287,1.0217,5.9814,2.8687,1.1597
-0.0143,-0.0287,1.0219,5.7983,3.5400,-0.6104
-0.0132,-0.0360,1.0212,5.9814,3.9673,-1.7090
-0.0150,-0.0359,1.0203,5.9814,3.8452,-1.2207
-0.0125,-0.0331,1.0204,5.7373,3.2959,-0.7935
-0.0110,-0.0331,1.0209,5.7983,3.2349,-1.5869
-0.0114,-0.0321,1.0209,5.7373,2.6855,-0.9766
-0.0118,-0.0322,1.0242,5.9204,2.9297,-0.4272
-0.0117,-0.0333,1.0201,5.9814,2.8687,-0.7935
-0.0109,-0.0333,1.0211,5.7983,2.5024,-0.1221
-0.0110,-0.0332,1.0227,5.8594,2.4414,-0.2441
-0.0122,-0.0319,1.0212,5.9204,2.5635,0.2441
-0.0101,-0.0295,1.0198,5.8594,3.3569,-0.7324
-0.0131,-0.0332,1.0195,5.9204,3.2959,-0.9155
FIN_VENTANA
Progreso: 7/10
INICIO_VENTANA reposo
-0.0118,-0.0327,1.0223,5.7983,3.1128,-0.7324
-0.0112,-0.0311,1.0210,5.8594,2.8076,-0.1831
-0.0116,-0.0305,1.0208,5.8594,2.3193,0.2441
-0.0117,-0.0326,1.0216,6.0425,2.6855,-0.3052
-0.0134,-0.0292,1.0190,5.7983,2.5024,0.0610
-0.0135,-0.0299,1.0212,5.9814,2.8076,-1.2817
-0.0129,-0.0375,1.0237,5.7983,3.3569,-1.2207
-0.0123,-0.0317,1.0189,5.7373,3.4180,-1.4648
-0.0109,-0.0332,1.0214,5.9204,3.1128,-1.4038
-0.0117,-0.0339,1.0222,5.8594,3.4790,-1.4038
-0.0194,-0.0337,1.0306,5.7983,2.1362,-1.7090
-0.0111,-0.0360,1.0177,5.7373,3.7231,-2.0142
-0.0101,-0.0350,1.0205,5.9204,3.6621,-1.3428
-0.0070,-0.0337,1.0206,5.7983,3.6621,-0.4883
-0.0088,-0.0305,1.0189,5.9814,3.4180,-0.1831
-0.0094,-0.0332,1.0212,5.6763,2.3193,0.0610
-0.0094,-0.0331,1.0201,5.8594,2.3804,-0.1831
-0.0074,-0.0303,1.0187,5.9814,2.5024,-0.7324
-0.0117,-0.0347,1.0198,5.7373,2.5024,-1.2817
-0.0123,-0.0356,1.0197,5.6763,2.5635,-0.9155
-0.0096,-0.0325,1.0210,5.7983,2.6855,-0.6714
-0.0110,-0.0331,1.0200,5.7983,2.8076,-0.6104
-0.0090,-0.0326,1.0211,5.7983,2.5024,-0.4883
-0.0121,-0.0325,1.0211,5.9814,2.5024,-0.2441
-0.0106,-0.0348,1.0201,5.9204,2.6855,-0.6104
-0.0115,-0.0325,1.0205,5.8594,2.6245,-0.7935
-0.0116,-0.0333,1.0211,5.9814,2.6855,-0.4272
-0.0120,-0.0320,1.0211,5.8594,2.5635,-0.4272
-0.0121,-0.0336,1.0211,5.8594,2.8687,-0.7324
-0.0103,-0.0323,1.0211,5.6763,2.8687,-0.9766
-0.0112,-0.0337,1.0192,5.9814,2.8687,-0.6104
-0.0104,-0.0328,1.0210,5.8594,2.8076,-0.1831
-0.0109,-0.0338,1.0217,5.7983,2.8076,-0.7324
-0.0110,-0.0347,1.0215,5.8594,2.7466,-0.9155
-0.0104,-0.0343,1.0198,5.7983,2.7466,-0.3052
-0.0109,-0.0330,1.0208,5.8594,2.3193,-0.0610
-0.0123,-0.0322,1.0237,6.1646,2.6855,-0.5493
-0.0120,-0.0339,1.0209,5.7983,2.5635,-0.4883
-0.0118,-0.0343,1.0211,5.8594,2.8076,-0.7935
-0.0115,-0.0338,1.0219,5.9814,2.6245,-1.1597
-0.0117,-0.0332,1.0187,5.7373,2.8687,-0.7324
-0.0120,-0.0330,1.0233,5.7373,2.5024,-0.6714
-0.0117,-0.0330,1.0226,5.7373,2.5635,-0.9766
-0.0114,-0.0320,1.0216,5.7983,2.3193,-0.6104
-0.0115,-0.0321,1.0208,5.7983,2.5635,-1.2817
-0.0122,-0.0330,1.0205,5.8594,2.3193,-1.7090
-0.0144,-0.0332,1.0216,5.8594,2.5024,-1.0986
-0.0128,-0.0334,1.0217,5.9204,2.7466,-0.6104
-0.0117,-0.0321,1.0195,5.7983,2.8076,-0.7324
-0.0123,-0.0330,1.0211,5.7373,2.5635,-0.3052
-0.0135,-0.0334,1.0214,5.9204,2.5635,-0.5493
-0.0127,-0.0333,1.0219,5.9814,3.1128,-0.8545
-0.0132,-0.0334,1.0209,5.6763,2.6855,-0.6104
-0.0101,-0.0345,1.0188,5.9204,2.2583,-0.7324
-0.0137,-0.0341,1.0217,5.8594,2.1973,-0.9155
-0.0127,-0.0326,1.0215,5.9814,2.3804,-1.4038
-0.0133,-0.0327,1.0210,5.6152,2.3804,-0.8545
-0.0135,-0.0323,1.0212,5.9814,2.6245,-0.4272
-0.0142,-0.0322,1.0227,5.7983,2.7466,-1.1597
-0.0132,-0.0332,1.0203,6.0425,2.5635,-1.0376
-0.0134,-0.0332,1.0206,5.9814,2.7466,-0.4883
-0.0134,-0.0328,1.0205,6.1035,2.7466,-0.6104
-0.0133,-0.0337,1.0208,5.8594,2.6855,-0.6104
-0.0139,-0.0342,1.0214,5.8594,2.6245,-0.6104
-0.0142,-0.0338,1.0216,5.9204,2.5635,-0.6714
-0.0146,-0.0336,1.0219,5.9814,2.4414,-0.6104
-0.0156,-0.0341,1.0209,5.9204,2.5635,-0.9155
-0.0140,-0.0343,1.0204,5.6763,2.9907,-0.6714
-0.0131,-0.0322,1.0204,5.9814,3.0518,-0.2441
-0.0149,-0.0334,1.0214,6.1035,2.0142,-0.9155
-0.0148,-0.0320,1.0209,6.0425,2.3193,-0.6714
-0.0137,-0.0332,1.0206,5.4932,3.0518,-0.4883
-0.0148,-0.0332,1.0206,6.1035,2.3193,-0.4272
-0.0149,-0.0344,1.0229,5.9204,2.3804,-0.1221
-0.0151,-0.0316,1.0234,5.9204,3.0518,-0.6714
-0.0154,-0.0332,1.0199,5.8594,2.9297,-0.7324
-0.0146,-0.0347,1.0220,6.0425,2.7466,-0.2441
-0.0140,-0.0334,1.0208,5.7983,2.7466,0.1831
-0.0143,-0.0328,1.0212,5.7373,2.8687,-0.0610
-0.0148,-0.0336,1.0206,5.7983,2.9907,-0.6104
-0.0148,-0.0331,1.0206,5.7373,2.6855,0.0610
-0.0151,-0.0330,1.0209,5.9204,2.6855,-0.6714
-0.0146,-0.0344,1.0216,5.9814,2.8076,-0.7324
-0.0143,-0.0327,1.0208,5.9814,2.8076,-0.4883
-0.0118,-0.0332,1.0200,5.6763,3.2349,-0.7935
-0.0099,-0.0315,1.0127,5.7983,2.6245,-0.8545
-0.0156,-0.0338,1.0226,5.7983,2.5635,-0.2441
-0.0156,-0.0319,1.0226,5.7373,2.7466,-0.2441
-0.0153,-0.0347,1.0215,6.1646,2.5024,-1.2817
-0.0140,-0.0321,1.0211,5.9814,2.5024,-0.4272
-0.0135,-0.0331,1.0183,5.7983,2.5635,-0.4272
-0.0159,-0.0345,1.0205,5.5542,3.0518,-0.9155
-0.0155,-0.0332,1.0187,5.9204,2.8076,-1.0376
-0.0164,-0.0333,1.0231,5.7983,2.9297,-0.6104
-0.0134,-0.0327,1.0220,5.7373,3.1128,-1.0986
-0.0148,-0.0339,1.0220,5.9814,2.3804,-0.8545
-0.0151,-0.0341,1.0209,5.9814,2.5635,-0.5493
-0.0146,-0.0332,1.0223,5.9204,2.6245,-0.7324
-0.0154,-0.0337,1.0210,5.9204,2.6245,-0.3662
-0.0150,-0.0333,1.0208,5.8594,2.6855,-0.3052
FIN_VENTANA
Progreso: 8/10
INICIO_VENTANA reposo
-0.0142,-0.0334,1.0201,5.9204,2.8687,-0.8545
-0.0149,-0.0322,1.0209,5.7373,2.9297,-0.1831
-0.0146,-0.0330,1.0204,5.9204,2.9907,-0.2441
-0.0154,-0.0333,1.0229,5.7373,2.8076,-0.3662
-0.0142,-0.0344,1.0203,5.8594,2.8076,-1.0986
-0.0143,-0.0326,1.0201,6.0425,2.9907,-0.6714
-0.0138,-0.0327,1.0211,5.8594,2.8076,-0.9155
-0.0129,-0.0323,1.0204,5.9814,2.6245,-1.1597
-0.0138,-0.0334,1.0205,5.9814,2.6245,-1.0986
-0.0145,-0.0343,1.0220,5.9814,2.7466,-0.4883
-0.0143,-0.0333,1.0226,5.9204,2.7466,-0.8545
-0.0153,-0.0332,1.0217,6.0425,2.5024,-0.2441
-0.0154,-0.0325,1.0212,5.7983,2.8687,-0.1221
-0.0127,-0.0327,1.0208,5.8594,2.8687,-0.7324
-0.0137,-0.0337,1.0216,5.7983,2.8687,-0.5493
-0.0121,-0.0337,1.0210,5.9814,2.6245,-0.3052
-0.0156,-0.0330,1.0203,5.7373,2.4414,-0.1831
-0.0139,-0.0332,1.0221,5.9814,2.1973,-0.4883
-0.0164,-0.0347,1.0216,5.8594,2.6855,-0.8545
-0.0149,-0.0332,1.0212,5.9204,3.1738,-0.4272
-0.0140,-0.0333,1.0205,5.6763,3.3569,-0.6714
-0.0143,-0.0341,1.0216,5.9204,3.0518,-0.5493
-0.0148,-0.0344,1.0233,5.9814,2.7466,-0.5493
-0.0140,-0.0327,1.0205,5.8594,2.6245,-0.4883
-0.0143,-0.0310,1.0212,5.9204,2.8687,-0.5493
-0.0148,-0.0339,1.0225,5.8594,2.8076,-0.7935
-0.0148,-0.0342,1.0225,5.6763,2.9907,-1.0986
-0.0149,-0.0341,1.0215,5.7373,2.9907,-1.0986
-0.0140,-0.0320,1.0219,5.9814,2.8687,-0.7324
-0.0138,-0.0343,1.0208,5.9204,2.8687,-0.9155
-0.0150,-0.0353,1.0211,5.7373,2.7466,-1.0376
-0.0143,-0.0338,1.0194,5.8594,2.8687,-0.8545
-0.0140,-0.0325,1.0210,5.7983,2.6855,-0.6104
-0.0128,-0.0326,1.0210,5.9204,2.8076,-0.7935
-0.0132,-0.0330,1.0220,5.8594,2.7466,-0.7324
-0.0145,-0.0328,1.0206,5.7983,2.6855,-0.8545
-0.0128,-0.0344,1.0217,5.7983,2.6245,-1.0376
-0.0129,-0.0338,1.0211,5.7373,2.6855,-0.7935
-0.0139,-0.0330,1.0214,5.9204,2.9907,-0.3052
-0.0132,-0.0327,1.0212,5.8594,2.9297,-0.4883
-0.0139,-0.0336,1.0211,5.7983,2.8687,-0.1831
-0.0143,-0.0328,1.0209,6.0425,2.9297,-0.3662
-0.0128,-0.0333,1.0201,5.8594,2.8076,-0.6104
-0.0139,-0.0333,1.0225,5.7983,2.8687,-0.6104
-0.0123,-0.0330,1.0209,5.7373,2.7466,-0.4883
-0.0131,-0.0343,1.0209,5.4932,2.6855,-0.9766
-0.0133,-0.0337,1.0203,5.7983,2.8076,-0.4883
-0.0138,-0.0319,1.0210,5.7983,2.9297,-0.7324
-0.0139,-0.0339,1.0233,5.9204,2.8687,-0.5493
-0.0139,-0.0333,1.0193,5.9814,2.6855,-0.4272
-0.0127,-0.0328,1.0209,5.7983,2.7466,-0.7324
-0.0149,-0.0325,1.0210,6.0425,2.6855,-0.5493
-0.0138,-0.0327,1.0223,5.9204,2.8076,-0.5493
-0.0131,-0.0353,1.0220,5.9814,2.8076,-0.9766
-0.0138,-0.0337,1.0225,5.8594,2.7466,-0.8545
-0.0138,-0.0312,1.0223,5.7983,2.7466,-0.3662
-0.0144,-0.0334,1.0212,5.7983,2.8076,-0.8545
-0.0137,-0.0334,1.0222,5.6763,2.7466,-0.4883
-0.0139,-0.0308,1.0214,5.8594,2.9297,-0.5493
-0.0138,-0.0341,1.0217,5.7983,2.8076,-0.7324
-0.0123,-0.0330,1.0206,5.8594,2.8687,-1.0376
-0.0137,-0.0353,1.0222,5.8594,2.8687,-0.9155
-0.0131,-0.0332,1.0212,5.9814,2.8076,-0.6714
-0.0145,-0.0334,1.0227,5.7373,2.6855,-1.5869
-0.0131,-0.0338,1.0214,5.7983,2.5635,-0.9155
-0.0138,-0.0331,1.0193,5.9204,2.9907,0.0610
-0.0114,-0.0286,1.0215,5.7983,2.6245,-0.1221
-0.0157,-0.0355,1.0222,5.7983,2.6855,-0.7935
-0.0139,-0.0337,1.0227,5.9204,2.7466,-0.4272
-0.0140,-0.0336,1.0211,5.7373,2.8687,-0.6104
-0.0138,-0.0309,1.0211,6.1035,2.6855,-0.4272
-0.0142,-0.0339,1.0237,5.7983,2.7466,-0.7935
-0.0140,-0.0327,1.0228,5.8594,2.8076,-1.2207
-0.0132,-0.0323,1.0227,5.9814,3.0518,-0.7935
-0.0140,-0.0294,1.0209,5.5542,2.6245,-0.6714
-0.0134,-0.0323,1.0233,5.8594,2.9297,-0.8545
-0.0134,-0.0326,1.0217,5.9814,3.0518,-0.7324
-0.0139,-0.0326,1.0206,5.9204,2.6245,-0.6104
-0.0129,-0.0327,1.0214,6.0425,2.6855,-0.5493
-0.0135,-0.0348,1.0203,5.9814,2.9297,-0.6714
-0.0132,-0.0331,1.0219,6.1035,2.7466,-0.4883
-0.0138,-0.0323,1.0212,5.9204,2.8076,-0.4272
-0.0145,-0.0330,1.0228,5.8594,2.7466,-0.6104
-0.0132,-0.0333,1.0197,5.7373,2.6855,-1.1597
-0.0137,-0.0332,1.0210,5.8594,2.7466,-0.9155
-0.0131,-0.0330,1.0211,5.7983,2.6245,-0.4883
-0.0139,-0.0343,1.0214,6.1035,2.6245,-0.9766
-0.0140,-0.0332,1.0212,5.9814,2.6245,-0.6714
-0.0132,-0.0338,1.0214,5.8594,2.8687,-1.1597
-0.0132,-0.0338,1.0201,5.7373,2.8076,-0.7935
-0.0134,-0.0326,1.0199,5.7983,2.6245,-0.6714
-0.0145,-0.0333,1.0221,5.9204,2.7466,-0.7324
-0.0125,-0.0334,1.0219,5.7983,2.8076,-0.8545
-0.0135,-0.0343,1.0208,5.7373,2.5635,-0.3052
-0.0137,-0.0321,1.0205,5.7373,2.7466,-0.6714
-0.0148,-0.0344,1.0211,5.7983,2.8687,-1.0986
-0.0144,-0.0327,1.0221,5.7983,2.5635,-0.4272
-0.0142,-0.0327,1.0226,5.7983,2.6855,-0.4883
-0.0135,-0.0337,1.0226,5.9204,2.5024,-0.5493
-0.0146,-0.0332,1.0201,5.9204,2.5635,-0.6104
FIN_VENTANA
Progreso: 9/10
INICIO_VENTANA reposo
-0.0135,-0.0350,1.0221,5.9204,2.9297,-0.6104
-0.0134,-0.0334,1.0209,5.7373,2.8076,-0.3662
-0.0122,-0.0326,1.0208,5.8594,2.8687,-0.6714
-0.0126,-0.0334,1.0204,5.9814,2.6245,-0.3052
